freebase_id,type,name
/m/02q3sdc,award,Academy Award for Best Supporting Actress
/m/0fpjk9z,award,Silver Bear Grand Jury Prize
/m/02x6gkm,award,Golden Globe Award
/m/06zvtw,award,National Board of Review: Top Ten Films
/m/04g1zfx,award,"Academy Award for Best Short Subject, Two-reel"
/m/06mdcv,award,National Board of Review: Top Ten Films
/m/0dgrqg,award,Independent Spirit Award for Best Female Lead
/m/0dgrqg,award,Independent Spirit Award for Best Male Lead
/m/02z7wy8,award,Nastro d'Argento for Best Supporting Actor
/m/02z7wy8,award,Astor d'Oro for best film
/m/0bkhj0,award,Filmfare Award for Best Film – Malayalam
/m/0bkhj0,award,Kerala State Film Award for Best Film
/m/040n0w,award,Golden Lion
/m/040n0w,award,Academy Honorary Award
/m/040n0w,award,BAFTA Award for Best Film
/m/026_1y4,award,Academy Award for Best Documentary Feature Film
/m/0k4bc,award,"Academy Award for Best Cinematography, Color"
/m/0j2b2hp,award,Dorian Award for LGBTQ Film of the Year
/m/032cxq,award,Annecy Cristal for a Feature Film
/m/027ktfy,award,Filmfare Award for Best Film
/m/0k4bc,award,National Board of Review: Top Ten Films
/m/01n7sz,award,National Board of Review: Top Ten Films
/m/030l2j,award,National Board of Review: Top Ten Films
/m/06w6sht,award,Cannes Film Festival Grand Prix
/m/0b6dmd3,award,Louis Delluc Prize
/m/0f50l,nomination,Academy Award for Best Actor
/m/0463b9t,nomination,Academy Award for Best Documentary (Short Subject)
/m/09dm9y,nomination,Academy Award for Best Documentary Feature Film
/m/04cxjjb,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/04cxjjb,nomination,Academy Award for Best Documentary (Short Subject)
/m/04smdd,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/093dqjy,nomination,Academy Award for Best Picture
/m/0ckfd4,nomination,Academy Award for Best Picture
/m/017n9,nomination,Saturn Award for Best Special Effects
/m/0c1x_f,nomination,César Award for Best Actress
/m/047g80w,nomination,César Award for Best Music Written for a Film
/m/093dqjy,nomination,Academy Award for Best Actress
/m/04smdd,nomination,Academy Award for Best Director
/m/04smdd,nomination,Academy Award for Best Supporting Actor
/m/093dqjy,nomination,Academy Award for Best Supporting Actor
/m/093dqjy,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0q9b0,nomination,Golden Bear
/m/0q9b0,nomination,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
/m/0gxbfy6,nomination,Academy Award for Best Costume Design
/m/017n9,nomination,Academy Award for Best Visual Effects
/m/0ds33,nomination,Academy Award for Best Visual Effects
/m/017n9,nomination,Academy Award for Best Production Design
/m/02vljhr,nomination,Academy Award for Best Film Editing
/m/0ds33,nomination,Academy Award for Best Sound Editing
/m/02vljhr,nomination,Academy Award for Best Story
/m/0d90m,nomination,MTV Movie Award for Best Movie
/m/0d90m,nomination,Nebula Award for Best Script
/m/0q9b0,nomination,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Leading Role
/m/017n9,nomination,BAFTA Award for Best Sound
/m/0g7xlb,nomination,European Film Award for Best Film
/m/0q9b0,nomination,Golden Globe Award for Best Motion Picture – Musical or Comedy
/m/01kf4tt,nomination,Academy Award for Best Sound
/m/0kbz6,nomination,Academy Award for Best Sound
/m/0ds33,nomination,Academy Award for Best Sound
/m/0ckfd4,nomination,Academy Award for Best Sound
/m/02vljhr,nomination,Academy Award for Best Sound
/m/017n9,nomination,BAFTA Award for Best Original Music
/m/017n9,nomination,BAFTA Award for Best Special Visual Effects
/m/017n9,nomination,BAFTA Award for Best Editing
/m/017n9,nomination,BAFTA Award for Best Makeup and Hair
/m/0g7xlb,nomination,European Film Award for Best Actor
/m/0q9b0,nomination,Boston Society of Film Critics Award for Best Actor
/m/0q9b0,nomination,Broadcast Film Critics Association Award for Best Film
/m/0d90m,nomination,Saturn Award for Best Costume
/m/017n9,nomination,Saturn Award for Best Science Fiction Film
/m/017n9,nomination,Saturn Award for Best Supporting Actor
/m/017n9,nomination,Saturn Award for Best Director
/m/0g7xlb,nomination,European Film Award for Best Composer
/m/0g7xlb,nomination,European Film Award for Best Actress
/m/0g7xlb,nomination,European Film Award for Best Director
/m/017n9,nomination,Golden Globe Award for Best Original Score
/m/0g7xlb,nomination,European Film Award for Best Screenwriter
/m/0281hn8,nomination,Independent Spirit Award for Best Foreign Film
/m/0kbz6,nomination,"Academy Award for Best Cinematography, Color"
/m/0kbz6,nomination,"Academy Award for Best Costume Design, Color"
/m/0kbz6,nomination,"Academy Award for Best Art Direction, Color"
/m/0q9b0,nomination,Satellite Award for Best Actor in a Musical or Comedy
/m/0g7xlb,nomination,Jameson People's Choice Award for Best Actor
/m/0g7xlb,nomination,Jameson People's Choice Award for Best Actress
/m/09s60jk,nomination,Asian Film Award for Best Supporting Actor
/m/09s60jk,nomination,Golden Rooster Award for Best Supporting Actor
/m/09s60jk,nomination,Hundred Flowers Award for Best Actor
/m/09s60jk,nomination,Hundred Flowers Award for Best Director
/m/09s60jk,nomination,Hundred Flowers Award for Best Picture
/m/09s60jk,nomination,Hundred Flowers Award for Best Supporting Actor
/m/0d90m,nomination,Hugo Award for Best Dramatic Presentation
/m/0d90m,nomination,MTV Movie Award for Best On-Screen Duo
/m/0kbz6,nomination,Academy Award for Best Original Musical Score
/m/09s60jk,nomination,Asian Film Award for Best Actress
/m/0q9b0,nomination,MTV Movie Award for Best Male Performance
/m/026q78k,nomination,AACTA Award for Best Film
/m/026q78k,nomination,AACTA Award for Best Direction
/m/026q78k,nomination,AACTA Award for Best Original Music Score
/m/043jzwv,nomination,César Award for Best Director
/m/043jzwv,nomination,César Award for Best Actress
/m/043jzwv,nomination,César Award for Most Promising Actress
/m/02p86pb,nomination,Academy Award for Best Picture
/m/02p86pb,nomination,Academy Award for Best Director
/m/02p86pb,nomination,Academy Award for Best Actor
/m/02p86pb,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/0b04_7,nomination,Academy Award for Best International Feature Film
/m/0g0mr6,nomination,European Film Award – People's Choice Award for Best European Film
/m/04f0847,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/04f0847,nomination,Academy Award for Best Documentary (Short Subject)
/m/02p86pb,nomination,Academy Award for Best Cinematography
/m/02p86pb,nomination,Academy Award for Best Film Editing
/m/02p86pb,nomination,Academy Award for Best Original Score
/m/02qb6w6,nomination,Academy Award for Best Story
/m/02qb6w6,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/02qb6w6,nomination,"Academy Award for Best Art Direction, Black and White"
/m/02qb6w6,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/02p86pb,nomination,Academy Award for Best Sound
/m/043jzwv,nomination,César Award for Best Film
/m/043jzwv,nomination,César Award for Best Writing
/m/043jzwv,nomination,César Award for Best Supporting Actor
/m/043jzwv,nomination,César Award for Best Actor
/m/04f12mv,award,Golden George
/m/02qd4l7,award,AACTA Award for Best Film
/m/02qd4l7,award,AACTA Award for Best Actor in a Leading Role
/m/02qd4l7,award,AACTA Award for Best Cinematography
/m/02qd4l7,award,AACTA Award for Best Actress in a Leading Role
/m/02qd4l7,award,AACTA Award for Best Direction
/m/02qd4l7,award,AACTA Award for Best Original Screenplay
/m/05b43c6,award,AACTA Award for Best Actress in a Supporting Role
/m/05b43c6,award,AACTA Award for Best Actress in a Leading Role
/m/0h95927,award,Academy Award for Best Actress
/m/0gnld,award,Academy Award for Best Director
/m/026390q,award,"Academy Award for Best Writing, Original Screenplay"
/m/08239,award,Golden Bear
/m/09rx6gz,award,Golden Bear
/m/027htvp,award,Golden Bear
/m/0h95927,award,MTV Movie Award for Best Kiss
/m/07yvsn,award,Academy Award for Best Costume Design
/m/0h95927,award,Los Angeles Film Critics Association Award for Best Actress
/m/0h_b6x1,award,Academy Award for Best Sound Editing
/m/02wxn5r,award,Academy Award for Best Animated Short Film
/m/0cbksj,award,National Film Registry
/m/019nwz,award,Golden Globe Award for Best Supporting Actress – Motion Picture
/m/08j3j2,award,National Film Registry
/m/0h95927,award,BAFTA Award for Best Adapted Screenplay
/m/0ddxwn,award,César Award for Best Film
/m/0c3yhlb,award,Polish Academy Award for Best Costume Design
/m/0crd9pj,award,Silver Bear Grand Jury Prize
/m/0h95927,award,Broadcast Film Critics Association Award for Best Cast
/m/0h95927,award,Golden Globe Award for Best Actress – Motion Picture Musical or Comedy
/m/04f5wzt,award,Grand Jury Prize of the Venice Film Festival
/m/0h95927,award,Screen Actors Guild Award for Outstanding Performance by a Female Actor in a Leading Role
/m/0h95927,award,Independent Spirit Award for Best Screenplay
/m/0gnld,award,National Board of Review Award for Best Film
/m/0h95927,award,National Board of Review Award for Best Actor
/m/0h95927,award,National Board of Review: Top Ten Films
/m/026390q,award,National Board of Review: Top Ten Films
/m/019nwz,award,National Board of Review: Top Ten Films
/m/019nwm,award,National Board of Review: Top Ten Films
/m/0h95927,award,Satellite Award for Best Director
/m/0h95927,award,Independent Spirit Award for Best Director
/m/0h95927,award,Independent Spirit Award for Best Female Lead
/m/08j3j2,award,Ariel Award for Best Picture
/m/0h95927,award,Kansas City Film Critics Circle Award for Best Actress
/m/0h95927,award,Broadcast Film Critics Association Award for Best Comedy Film
/m/0h95927,award,Satellite Award for Best Editing
/m/0h_b6x1,award,Hugo Award for Best Dramatic Presentation
/m/0h95927,award,Southeastern Film Critics Association Award for Best Actress
/m/08239,award,Silver nugget for the best foreign film
/m/0c3yhlb,award,Polish Academy Award for Best Production Design
/m/0c3yhlb,award,Polish Academy Award for Best Screenplay
/m/0c3yhlb,award,Polish Academy Award for Best Sound
/m/019nwm,award,Academy Award for Best Original Dramatic or Comedy Score
/m/08j3j2,award,Ariel Award for Best Direction
/m/0h95927,award,Central Ohio Film Critics Association Award for Best Actress
/m/0h95927,award,Las Vegas Film Critics Society Award for Best Actress
/m/0h95927,award,MTV Movie Award for Best Male Performance
/m/0h95927,award,AACTA International Award for Best Actress
/m/0h95927,award,AACTA International Award for Best Direction
/m/0h95927,award,AACTA International Award for Best Film
/m/0h95927,award,Dallas-Fort Worth Film Critics Association Award for Best Actress
/m/08j3j2,award,Ariel Award for Best Actor
/m/0bbtk2d,nomination,AACTA Award for Best Film
/m/0bbtk2d,nomination,AACTA Award for Best Adapted Screenplay
/m/0bbtk2d,nomination,AACTA Award for Best Actor in a Leading Role
/m/0bbtk2d,nomination,AACTA Award for Best Cinematography
/m/0bbtk2d,nomination,AACTA Award for Best Actress in a Leading Role
/m/0bbtk2d,nomination,AACTA Award for Best Costume Design
/m/0bbtk2d,nomination,AACTA Award for Best Editing
/m/0bbtk2d,nomination,AACTA Award for Best Production Design
/m/0bbtk2d,nomination,AACTA Award for Best Sound
/m/03m6qdf,nomination,Academy Award for Best Documentary (Short Subject)
/m/04y8jsy,nomination,Academy Award for Best Documentary Feature Film
/m/070fnm,nomination,Academy Award for Best Picture
/m/070fnm,nomination,Academy Award for Best Actress
/m/070fnm,nomination,Academy Award for Best Actor
/m/0ddd6jp,nomination,Academy Award for Best International Feature Film
/m/070fnm,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/073dhr,nomination,Academy Award for Best Story
/m/070fnm,nomination,Academy Award for Best Supporting Actress
/m/02sfnv,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/03cxjt3,nomination,Academy Award for Best Sound
/m/06gh71,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/0d278j,nomination,Academy Award for Best Sound
/m/02sfnv,nomination,Golden Raspberry Award for Worst Actor
/m/02sfnv,nomination,Golden Raspberry Award for Worst Actress
/m/0d278j,nomination,"Academy Award for Best Score, Adaptation or Treatment"
/m/02sfnv,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/02sfnv,nomination,Golden Raspberry Award for Worst Director
/m/02qcc7t,nomination,Academy Award for Best Live Action Short Film
/m/0jkxpvn,nomination,European Film Award for Best Actress
/m/02sfnv,nomination,Golden Raspberry Award for Worst Screenplay
/m/02sfnv,nomination,Golden Raspberry Award for Worst Picture
/m/05zr1l,nomination,David di Donatello for Best Director
/m/070fnm,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/070fnm,nomination,"Academy Award for Best Art Direction, Black and White"
/m/02rx1vr,award,Genesis Award
/m/0bmpm,award,Academy Award for Best Picture
/m/05dmmc,award,Academy Award for Best Picture
/m/05dmmc,award,"Academy Award for Best Writing, Original Screenplay"
/m/014klc,award,"Academy Award for Best Writing, Original Screenplay"
/m/0bmpm,award,Academy Award for Best Director
/m/0bmpm,award,Academy Award for Best Actor
/m/0bmpm,award,Academy Award for Best Supporting Actor
/m/01fwzk,award,Academy Award for Best Supporting Actor
/m/0bmpm,award,"Academy Award for Best Writing, Adapted Screenplay"
/m/026m6h1,award,Academy Award for Best Documentary Feature Film
/m/0bmpm,award,Academy Award for Best Story
/m/0cm8h36,award,Silver Bear Grand Jury Prize
/m/0bmpm,award,National Board of Review: Top Ten Films
/m/026m6h1,award,National Board of Review: Top Ten Films
/m/05dmmc,award,National Board of Review: Top Ten Films
/m/01fwzk,award,National Board of Review: Top Ten Films
/m/026m6h1,award,National Board of Review Award for Best Film
/m/0jqzg,award,Academy Award for Best Animated Short Film
/m/01fwzk,award,National Board of Review Award for Best Film
/m/01fwzk,award,Golden Globe Award for Best Supporting Actor – Motion Picture
/m/01fwzk,award,BAFTA Award for Best Actress in a Supporting Role
/m/0jqzg,award,Annecy Cristal for a Short Film
/m/05dmmc,award,"Academy Award for Best Costume Design, Color"
/m/05dmmc,award,"Academy Award for Best Art Direction, Color"
/m/047p7fr,award,Dorian Award for LGBTQ Film of the Year
/m/02qmf4c,award,Crystal Globe
/m/02qmf4c,award,Edda Award for Best Film
/m/05dmmc,award,Academy Award for Best Original Musical Score
/m/05dmmc,award,"Academy Award for Best Cinematography, Color"
/m/047p7fr,award,GLAAD Media Award for Outstanding Film – Limited Release
/m/014klc,award,BAFTA Award for Best British Film
/m/0qf2t,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/05rfst,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/05rfst,nomination,Academy Award for Best Supporting Actor
/m/05wp1p,nomination,Academy Award for Best Animated Feature
/m/02qssf_,nomination,Academy Award for Best Actor
/m/0gjc4d3,nomination,Saturn Award for Best Special Effects
/m/0gtw7n7,nomination,Academy Award for Best Actress
/m/0gjc4d3,nomination,Saturn Award for Best Performance by a Younger Actor
/m/0qf2t,nomination,Satellite Award for Best Adapted Screenplay
/m/0qf2t,nomination,Independent Spirit Award for Best Foreign Film
/m/0qf2t,nomination,Satellite Award for Best Film
/m/01j1rb,nomination,Independent Spirit Award for Best Director
/m/05wp1p,nomination,European Film Award – People's Choice Award for Best European Film
/m/03d4tzq,nomination,Academy Award for Best Animated Short Film
/m/01j1rb,nomination,César Award for Best Foreign Film
/m/0qf2t,nomination,BAFTA Award for Best British Film
/m/01ly1t,nomination,AACTA Award for Best Film
/m/04xvqk,nomination,AACTA Award for Best Film
/m/07bzz7,nomination,Hugo Award for Best Dramatic Presentation
/m/01ly1t,nomination,AACTA Award for Best Actor in a Supporting Role
/m/01ly1t,nomination,AACTA Award for Best Cinematography
/m/01ly1t,nomination,AACTA Award for Best Costume Design
/m/01ly1t,nomination,AACTA Award for Best Editing
/m/01ly1t,nomination,AACTA Award for Best Original Music Score
/m/04xvqk,nomination,AACTA Award for Best Actor in a Supporting Role
/m/04xvqk,nomination,AACTA Award for Best Actor in a Leading Role
/m/04xvqk,nomination,AACTA Award for Best Costume Design
/m/04xvqk,nomination,AACTA Award for Best Direction
/m/04xvqk,nomination,AACTA Award for Best Editing
/m/04xvqk,nomination,AACTA Award for Best Original Music Score
/m/0qf2t,nomination,MTV Movie Award for Best Breakthrough Performance
/m/0qf2t,nomination,Chlotrudis Award for Best Director
/m/0521y9m,nomination,Academy Award for Best Documentary (Short Subject)
/m/04n5mqt,nomination,European Film Award for Best Composer
/m/01j1rb,nomination,Independent Spirit Award for Best Cinematography
/m/0qf2t,nomination,Writers Guild of America Award for Best Adapted Screenplay
/m/01ly1t,nomination,AACTA Award for Best Original Screenplay
/m/0gjc4d3,nomination,Saturn Award for Best Comic-to-Film Motion Picture
/m/04xvqk,nomination,AACTA Award for Best Production Design
/m/04xvqk,nomination,AACTA Award for Best Sound
/m/0fq32xm,nomination,"Academy Award for Best Live Action Short Film, One-Reel"
/m/01j1rb,nomination,National Society of Film Critics Award for Best Cinematography
/m/02qssf_,nomination,Academy Award for Best Original Dramatic Score
/m/051_5dw,nomination,Academy Award for Best Documentary (Short Subject)
/m/05f55fq,nomination,BAFTA Award for Best Documentary
/m/0gszl,nomination,Academy Award for Best Picture
/m/0kbbr,nomination,Academy Award for Best Picture
/m/0kbbr,nomination,Academy Award for Best Director
/m/0gszl,nomination,Academy Award for Best Actress
/m/0kbbr,nomination,Academy Award for Best Actress
/m/03d0mqj,nomination,David di Donatello for Best Director
/m/0kbbr,nomination,Academy Award for Best Supporting Actor
/m/0gszl,nomination,Academy Award for Best Original Score
/m/0kbbr,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/03d0mqj,nomination,David di Donatello for Best Film
/m/0kbbr,nomination,Academy Award for Best Story
/m/0cykc0,nomination,European Film Award for Best Actor
/m/0cykc0,nomination,European Film Award - People's Choice Award for Best Director
/m/0g_zf4,nomination,Academy Award for Best Animated Short Film
/m/0bh9mj8,nomination,AACTA Award for Best Cinematography
/m/04nlvn0,nomination,Japan Academy Prize for Outstanding Performance by an Actress in a Leading Role
/m/07k7tdq,nomination,AACTA Award for Best Production Design
/m/07k7tdq,nomination,AACTA Award for Best Sound
/m/01gm5j,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/01gm5j,nomination,Academy Award for Best Actress
/m/01gm5y,nomination,Academy Award for Best Actress
/m/03d1j_m,nomination,Academy Award for Best International Feature Film
/m/0gmbk1g,nomination,Academy Award for Best Picture
/m/0gmbk1g,nomination,Academy Award for Best Production Design
/m/05d_m9,nomination,Academy Award for Best Supporting Actress
/m/054_9m,nomination,Academy Award for Best Supporting Actress
/m/0gmbk1g,nomination,Academy Award for Best Sound
/m/06r2h,nomination,Academy Award for Best Makeup and Hairstyling
/m/0dcz8_,nomination,Academy Award for Best Makeup and Hairstyling
/m/01gm5y,nomination,Academy Award for Best Production Design
/m/0gsymm,nomination,Golden Raspberry Award for Worst Actress
/m/01gm5y,nomination,Academy Award for Best Sound
/m/04654s9,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/0b8gf1,nomination,Academy Award for Best Original Score
/m/0gsymm,nomination,Golden Raspberry Award for Worst Director
/m/01_86z,nomination,European Film Award for Best Documentary
/m/07kj9gd,nomination,European Film Award for Best Actress
/m/07kj9gd,nomination,European Film Award for European Discovery of the Year
/m/03gsk05,nomination,Academy Award for Best Story
/m/06ng6f,nomination,European Film Award for Best Non-European Film
/m/04t46v,nomination,Satellite Award for Best Actor – Motion Picture
/m/05bzp7v,nomination,Academy Award for Best Documentary (Short Subject)
/m/0h1cl6_,nomination,David di Donatello for Best Director
/m/0j9mwjf,nomination,AACTA Award for Best Film
/m/0j9mwjf,nomination,AACTA Award for Best Adapted Screenplay
/m/0j9mwjf,nomination,AACTA Award for Best Actress in a Supporting Role
/m/0j9mwjf,nomination,AACTA Award for Best Actor in a Leading Role
/m/0j9mwjf,nomination,AACTA Award for Best Cinematography
/m/0j9mwjf,nomination,AACTA Award for Best Actress in a Leading Role
/m/01gm5y,nomination,Academy Award for Best Costume Design
/m/0gmbk1g,nomination,Golden Globe Award for Best Motion Picture – Drama
/m/04g1nh9,nomination,"Academy Award for Best Short Subject, Two-reel"
/m/07k7tdq,nomination,AACTA Award for Best Actress in a Supporting Role
/m/07k7tdq,nomination,AACTA Award for Best Cinematography
/m/07k7tdq,nomination,AACTA Award for Best Actress in a Leading Role
/m/02810_7,nomination,Academy Award for Best Special Effects
/m/01gm5y,nomination,Academy Award for Best Original Dramatic Score
/m/0j9mwjf,nomination,AACTA Award for Best Costume Design
/m/0j9mwjf,nomination,AACTA Award for Best Direction
/m/0j9mwjf,nomination,AACTA Award for Best Editing
/m/0j9mwjf,nomination,AACTA Award for Best Production Design
/m/0j9mwjf,nomination,AACTA Award for Best Sound
/m/02qtz39,award,National Board of Review: Top Ten Films
/m/0204dm,award,Mainichi Film Award
/m/0266s9,award,Primetime Emmy Award for Outstanding Lead Actor in a Comedy Series
/m/0266s9,award,Screen Actors Guild Award for Outstanding Performance by a Male Actor in a Comedy Series
/m/029903,award,Academy of Canadian Cinema and Television Award for Best Motion Picture
/m/0266s9,award,Primetime Emmy Award for Outstanding Guest Actor in a Comedy Series
/m/05mw1rk,award,Academy Award for Best Animated Short Film
/m/05308hq,award,Louis Delluc Prize
/m/0204dm,award,Annecy Cristal for a Feature Film
/m/0266s9,award,Primetime Emmy Award for Outstanding Original Main Title Theme Music
/m/0266s9,award,Primetime Emmy Award for Outstanding Original Music and Lyrics
/m/04j2hck,award,Turia Award for Best Actor
/m/01yq27,award,Animation Kobe Theatrical Film Award
/m/05mw1rk,award,Annecy Cristal for a Short Film
/m/029903,award,Toronto International Film Festival Award for Best Canadian Film
/m/0bh9yc,award,AACTA Award for Best Cinematography
/m/0bh9yc,award,AACTA Award for Best Editing
/m/0d6298,award,National Film Award for Second Best Feature Film
/m/0d6298,award,Filmfare Award for Best Art Direction
/m/01fx4k,award,Academy Award for Best Actress
/m/0908j2,award,Golden Raspberry Award for Worst Actress
/m/01382t,award,Academy Award for Best Actor
/m/01382t,award,Academy Award for Best Original Dramatic or Comedy Score
/m/0806zvs,award,Academy Award for Best Animated Short Film
/m/02qk74w,award,Louis Delluc Prize
/m/0kv98n,award,Golden Globe Award for Best Motion Picture – Musical or Comedy
/m/0908j2,award,Golden Raspberry Award for Worst Director
/m/0908j2,award,Golden Raspberry Award for Worst Original Song
/m/0bfplj,award,Golden Raspberry Award for Worst Director
/m/0908j2,award,Golden Raspberry Award for Worst Screenplay
/m/0908j2,award,Golden Raspberry Award for Worst Musical Score
/m/0908j2,award,Golden Raspberry Award for Worst Picture
/m/01fx4k,award,National Board of Review: Top Ten Films
/m/04yf9gb,nomination,Academy Award for Best Documentary Feature Film
/m/0d6298,nomination,Filmfare Award for Best Director
/m/0d6298,nomination,Filmfare Award for Best Film
/m/01fx4k,nomination,Academy Award for Best Director
/m/027x8m4,nomination,Academy Award for Best Director
/m/01382t,nomination,Academy Award for Best Director
/m/02r34sr,nomination,César Award for Best Actress
/m/02qk74w,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/01382t,nomination,"Academy Award for Best Writing, Original Screenplay"
/m/01fx4k,nomination,Academy Award for Best Actress
/m/01382t,nomination,Academy Award for Best Actor
/m/01fx4k,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/027x8m4,nomination,"Academy Award for Best Writing, Adapted Screenplay"
/m/03d1nwz,nomination,Academy Award for Best International Feature Film
/m/03d1m5r,nomination,Academy Award for Best International Feature Film
/m/01fx4k,nomination,Academy Award for Best Cinematography
/m/0bfplj,nomination,Academy Award for Best Costume Design
/m/027x8m4,nomination,Academy Award for Best Costume Design
/m/0kv98n,nomination,Golden Globe Award for Best Actor – Motion Picture Musical or Comedy
/m/01771z,nomination,Golden Raspberry Award for Worst New Star
/m/04gbwf,nomination,Academy Award for Best Film Editing
/m/0kv98n,nomination,Academy Award for Best Film Editing
/m/0908j2,nomination,Golden Raspberry Award for Worst Actor
/m/01771z,nomination,Golden Raspberry Award for Worst Actor
/m/0kv98n,nomination,Golden Globe Award for Best Director
/m/0908j2,nomination,Golden Raspberry Award for Worst Actress
/m/01771z,nomination,Golden Raspberry Award for Worst Actress
/m/09k5m2m,nomination,European Film Award – People's Choice Award for Best European Film
/m/0908j2,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/01771z,nomination,Golden Raspberry Award for Worst Supporting Actor
/m/0kv98n,nomination,Golden Globe Award for Best Motion Picture – Musical or Comedy
/m/0908j2,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/0bfplj,nomination,Golden Raspberry Award for Worst Supporting Actress
/m/0806zvs,nomination,Academy Award for Best Animated Short Film
/m/0gfhz2r,nomination,Academy Award for Best Sound
/m/04n0040,nomination,Academy Award for Best Animated Short Film
/m/0908j2,nomination,Golden Raspberry Award for Worst Director
/m/0bfplj,nomination,Golden Raspberry Award for Worst Director
/m/0kv98n,nomination,Golden Globe Award for Best Actress – Motion Picture Musical or Comedy
/m/0908j2,nomination,Golden Raspberry Award for Worst Original Song
/m/0908j2,nomination,Golden Raspberry Award for Worst Screenplay
/m/01771z,nomination,Golden Raspberry Award for Worst Screenplay
/m/0908j2,nomination,Golden Raspberry Award for Worst Musical Score
/m/0908j2,nomination,Golden Raspberry Award for Worst Picture
/m/01771z,nomination,Golden Raspberry Award for Worst Picture
/m/0kv98n,nomination,Golden Globe Award for Best Original Score
/m/0kv98n,nomination,"Academy Award for Best Original Score, no Musical"
/m/01382t,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/0gfhz2r,nomination,"Academy Award for Best Cinematography, Black-and-White"
/m/0gfhz2r,nomination,Academy Award for Best Original Dramatic or Comedy Score
/m/02qkdfv,award,Filmfare Award for Best Supporting Actor
/m/05p3_fd,award,National Film Award for Best Feature Film
/m/05jzt3,award,Academy Award for Best Actress
/m/01jc6q,award,Academy Award for Best Actress
/m/01jc6q,award,Academy Award for Best Director
/m/01jc6q,award,Academy Award for Best Supporting Actor
/m/01jc6q,award,Academy Award for Best Cinematography
/m/01jc6q,award,Academy Award for Best Production Design
/m/0c95v6,award,Palme d'Or
/m/0bj2cm,award,Filmfare Award for Best Supporting Actress
/m/01jc6q,award,Academy Award for Best Film Editing
/m/0bj2cm,award,IIFA Award for Best Movie
/m/0bj2cm,award,IIFA Award for Best Supporting Actress
/m/0bj2cm,award,Screen Award for Best Actress
/m/0bj2cm,award,Zee Cine Award for Best Actor – Male
/m/01jc6q,award,Academy Award for Best Sound
/m/0c95v6,award,David di Donatello for Best Film
/m/0bj2cm,award,Bollywood Movie Award – Best Choreography
/m/0bj2cm,award,Bollywood Movie Award – Best Director
/m/0bj2cm,award,Bollywood Movie Award – Best Costume Designer
/m/0bj2cm,award,Filmfare Award for Best Director
/m/0c95v6,award,Cannes Film Festival Grand Prix
/m/0bj2cm,award,Filmfare Award for Best Actress
/m/0bj2cm,award,Filmfare Award for Best Cinematographer
/m/0bj2cm,award,Filmfare Award for Best Film
/m/0bj2cm,award,Filmfare Award for Best Actor
/m/0bj2cm,award,Filmfare Award for Best Art Direction
/m/0bj2cm,award,Filmfare RD Burman Award for New Music Talent
/m/05jzt3,award,National Board of Review: Top Ten Films
/m/0bj2cm,award,IIFA Award for Best Actor
/m/01jc6q,award,National Board of Review Award for Best Film
/m/01jc6q,award,National Board of Review: Top Ten Films
/m/09g7t_4,award,Golden Leopard
/m/0bj2cm,award,IIFA Award for Best Actress
/m/0bj2cm,award,Screen Award for Best Actor
/m/0bj2cm,award,IIFA Award for Best Costume Design
/m/0bj2cm,award,IIFA Award for Best Choreography
/m/0bj2cm,award,IIFA Award for Best Sound Re-Recording
/m/0bj2cm,award,IIFA Award for Best Director
/m/04643dg,award,Academy Award for Best Documentary (Short Subject)
/m/0gfnhhp,award,Golden Calf for Best Feature Film
/m/0bj2cm,award,Screen Award for Best Supporting Actress
/m/0bj2cm,award,Zee Cine Award for Best Director
/m/0bj2cm,award,Screen Award for Jodi No. 1
/m/0bj2cm,award,Filmfare Award for Best Choreography
/m/0bj2cm,award,Filmfare Award for Best Scene of the Year
/m/023g6w,award,European Film Award for Best Cinematographer
/m/04g2rq9,award,"Academy Award for Best Short Subject, Two-reel"
/m/016ztl,award,Annecy Cristal for a Feature Film
/m/09k2xh,award,Silver nugget for the best foreign film
/m/01jc6q,award,Silver nugget for the best foreign film
